# MSE;MAE
0.0299049;0.0883740
0.0159714;0.0546684
0.0002178;0.0081576
0.0001614;0.0067261
0.0001324;0.0059736
0.0001214;0.0056162
0.0001104;0.0052714
0.0001003;0.0050110
0.0000960;0.0048758
0.0001001;0.0049408
0.0000872;0.0046251
0.0000857;0.0045625
0.0000826;0.0044645
0.0000827;0.0044486
0.0000760;0.0042391
0.0000789;0.0043134
0.0000764;0.0042154
0.0000736;0.0041370
0.0000720;0.0040797
0.0000706;0.0040279
0.0000717;0.0040417
0.0000674;0.0039129
0.0000676;0.0039419
0.0000668;0.0039002
0.0000682;0.0039072
0.0000631;0.0037748
0.0000640;0.0037846
0.0000612;0.0037156
0.0000594;0.0036599
0.0000592;0.0036557
0.0000609;0.0036984
0.0000585;0.0036265
0.0000598;0.0036625
0.0000580;0.0036054
0.0000565;0.0035452
0.0000560;0.0035526
0.0000552;0.0035165
0.0000553;0.0035111
0.0000547;0.0035117
0.0000537;0.0034514
0.0000544;0.0034793
0.0000551;0.0035035
0.0000529;0.0034359
0.0000519;0.0033976
0.0000530;0.0034298
0.0000497;0.0033335
0.0000507;0.0033680
0.0000499;0.0033209
0.0000513;0.0033937
0.0000510;0.0033787
0.0000495;0.0033075
0.0000510;0.0033554
0.0000469;0.0032220
0.0000476;0.0032621
0.0000475;0.0032398
0.0000468;0.0032237
0.0000460;0.0031980
0.0000469;0.0032363
0.0000447;0.0031540
0.0000458;0.0031903
0.0000463;0.0032106
0.0000465;0.0032188
0.0000452;0.0031577
0.0000445;0.0031415
0.0000464;0.0032057
0.0000446;0.0031448
0.0000450;0.0031566
0.0000433;0.0031031
0.0000434;0.0031037
0.0000444;0.0031319
0.0000431;0.0030938
0.0000435;0.0030984
0.0000436;0.0031138
0.0000431;0.0030816
0.0000448;0.0031438
0.0000413;0.0030283
0.0000424;0.0030461
0.0000412;0.0030186
0.0000420;0.0030646
0.0000432;0.0030745
0.0000411;0.0030116
0.0000401;0.0029646
0.0000405;0.0029984
0.0000412;0.0030105
0.0000409;0.0030041
0.0000408;0.0030054
0.0000402;0.0029897
0.0000412;0.0030190
0.0000403;0.0029905
0.0000400;0.0029703
0.0000401;0.0029760
0.0000398;0.0029719
0.0000397;0.0029558
0.0000405;0.0029775
0.0000385;0.0029043
0.0000385;0.0029144
0.0000390;0.0029388
0.0000395;0.0029521
0.0000388;0.0029346
0.0000388;0.0029353
0.0000380;0.0028941
0.0000387;0.0029352
0.0000385;0.0029190
0.0000394;0.0029481
0.0000378;0.0028858
0.0000379;0.0028948
0.0000394;0.0029539
0.0000372;0.0028508
0.0000372;0.0028675
0.0000385;0.0029104
0.0000373;0.0028792
0.0000378;0.0028955
0.0000370;0.0028523
0.0000367;0.0028483
0.0000377;0.0028864
0.0000371;0.0028613
0.0000368;0.0028449
0.0000366;0.0028426
0.0000365;0.0028500
0.0000366;0.0028389
0.0000362;0.0028265
0.0000369;0.0028734
0.0000356;0.0028094
0.0000360;0.0028312
0.0000360;0.0028192
0.0000355;0.0028074
0.0000362;0.0028385
0.0000353;0.0028008
0.0000354;0.0028118
0.0000352;0.0027828
0.0000353;0.0028074
0.0000360;0.0028251
0.0000350;0.0027673
0.0000355;0.0028178
0.0000357;0.0028163
0.0000354;0.0027993
0.0000348;0.0027743
0.0000356;0.0028157
0.0000344;0.0027628
0.0000343;0.0027512
0.0000350;0.0027886
0.0000355;0.0028022
0.0000337;0.0027298
0.0000347;0.0027909
0.0000350;0.0027865
0.0000344;0.0027700
0.0000337;0.0027380
0.0000339;0.0027504
0.0000347;0.0027897
0.0000333;0.0027181
0.0000334;0.0027269
0.0000343;0.0027647
0.0000340;0.0027727
0.0000341;0.0027637
0.0000341;0.0027649
0.0000332;0.0027280
0.0000342;0.0027685
0.0000333;0.0027260
0.0000337;0.0027412
0.0000328;0.0027019
0.0000352;0.0028165
0.0000327;0.0027015
0.0000331;0.0027213
0.0000327;0.0027019
0.0000333;0.0027380
0.0000321;0.0026782
0.0000333;0.0027213
0.0000335;0.0027501
0.0000324;0.0026934
0.0000335;0.0027369
0.0000319;0.0026743
0.0000334;0.0027475
0.0000322;0.0026771
0.0000319;0.0026706
0.0000319;0.0026723
0.0000322;0.0026930
0.0000322;0.0026973
0.0000322;0.0026967
0.0000322;0.0026771
0.0000318;0.0026729
0.0000323;0.0026989
0.0000319;0.0026787
0.0000325;0.0027012
0.0000318;0.0026745
0.0000316;0.0026656
0.0000321;0.0026778
0.0000315;0.0026714
0.0000309;0.0026365
0.0000315;0.0026600
0.0000316;0.0026525
0.0000319;0.0026942
0.0000314;0.0026645
0.0000307;0.0026171
0.0000316;0.0026617
0.0000314;0.0026678
0.0000312;0.0026566
0.0000312;0.0026413
0.0000317;0.0026695
0.0000307;0.0026412
0.0000315;0.0026647
0.0000303;0.0026136
0.0000309;0.0026374
0.0000322;0.0027003
0.0000302;0.0026046
0.0000309;0.0026458
0.0000302;0.0026122
0.0000306;0.0026366
0.0000311;0.0026509
0.0000303;0.0026184
0.0000311;0.0026526
0.0000307;0.0026430
0.0000306;0.0026280
0.0000301;0.0026166
0.0000301;0.0025986
0.0000302;0.0026284
0.0000303;0.0026348
0.0000301;0.0026062
0.0000301;0.0026053
0.0000301;0.0026159
0.0000300;0.0026132
0.0000302;0.0026078
0.0000301;0.0026157
0.0000296;0.0025942
0.0000296;0.0025815
0.0000296;0.0025939
0.0000300;0.0026079
0.0000302;0.0026134
0.0000289;0.0025703
0.0000305;0.0026336
0.0000290;0.0025601
0.0000300;0.0026134
0.0000301;0.0026147
0.0000293;0.0025861
0.0000292;0.0025707
0.0000290;0.0025692
0.0000298;0.0025944
0.0000301;0.0026085
0.0000295;0.0025922
0.0000290;0.0025662
0.0000294;0.0025824
0.0000294;0.0025850
0.0000296;0.0025971
0.0000295;0.0025939
0.0000283;0.0025415
0.0000297;0.0026051
0.0000298;0.0026228
0.0000292;0.0025731
0.0000291;0.0025708
0.0000289;0.0025796
0.0000286;0.0025453
0.0000291;0.0025753
0.0000292;0.0025719
0.0000287;0.0025614
0.0000277;0.0025126
0.0000292;0.0025855
0.0000284;0.0025356
0.0000288;0.0025660
0.0000279;0.0025219
0.0000286;0.0025543
0.0000287;0.0025554
0.0000280;0.0025262
0.0000287;0.0025511
0.0000283;0.0025467
0.0000284;0.0025521
0.0000279;0.0025322
0.0000290;0.0025735
0.0000278;0.0025294
0.0000282;0.0025492
0.0000278;0.0025286
0.0000290;0.0025838
0.0000277;0.0025177
0.0000276;0.0025081
0.0000287;0.0025624
0.0000277;0.0025221
0.0000279;0.0025328
0.0000278;0.0025347
0.0000278;0.0025325
0.0000290;0.0025822
0.0000278;0.0025207
0.0000274;0.0025151
0.0000278;0.0025333
0.0000280;0.0025377
0.0000278;0.0025248
0.0000275;0.0025304
0.0000278;0.0025293
0.0000271;0.0024988
0.0000277;0.0025369
0.0000285;0.0025567
0.0000275;0.0025237
0.0000283;0.0025655
0.0000273;0.0025146
0.0000275;0.0025217
0.0000270;0.0025064
0.0000267;0.0024925
0.0000273;0.0025104
0.0000272;0.0025100
0.0000271;0.0024949
0.0000270;0.0025010
0.0000272;0.0025207
0.0000264;0.0024719
0.0000270;0.0025091
0.0000265;0.0024802
0.0000275;0.0025265
0.0000272;0.0025128
0.0000270;0.0025111
0.0000269;0.0025060
0.0000270;0.0025161
0.0000265;0.0024795
0.0000270;0.0025200
0.0000265;0.0024822
0.0000271;0.0025082
0.0000265;0.0024865
0.0000269;0.0025099
0.0000268;0.0024962
0.0000263;0.0024830
0.0000265;0.0024882
0.0000264;0.0024870
0.0000264;0.0024789
0.0000267;0.0024881
0.0000258;0.0024538
0.0000272;0.0025264
0.0000269;0.0024926
0.0000273;0.0025288
0.0000257;0.0024461
0.0000270;0.0025114
0.0000260;0.0024652
0.0000270;0.0025138
0.0000266;0.0024938
0.0000258;0.0024516
0.0000262;0.0024835
0.0000270;0.0025230
0.0000266;0.0025029
0.0000260;0.0024684
0.0000257;0.0024574
0.0000264;0.0024993
0.0000257;0.0024589
0.0000264;0.0024903
0.0000264;0.0024954
0.0000255;0.0024388
0.0000258;0.0024578
0.0000268;0.0025113
0.0000262;0.0024909
0.0000267;0.0025013
0.0000250;0.0024400
0.0000256;0.0024550
0.0000262;0.0024855
0.0000262;0.0024934
0.0000262;0.0024894
0.0000256;0.0024581
0.0000251;0.0024413
0.0000261;0.0024719
0.0000252;0.0024387
0.0000254;0.0024413
0.0000254;0.0024535
0.0000266;0.0025045
0.0000259;0.0024733
0.0000256;0.0024616
0.0000251;0.0024583
0.0000257;0.0024615
0.0000258;0.0024755
0.0000253;0.0024463
0.0000247;0.0024164
0.0000249;0.0024308
0.0000254;0.0024466
0.0000254;0.0024530
0.0000254;0.0024405
0.0000252;0.0024484
0.0000255;0.0024697
0.0000253;0.0024490
0.0000253;0.0024432
0.0000249;0.0024330
0.0000253;0.0024436
0.0000249;0.0024329
0.0000249;0.0024272
0.0000254;0.0024684
0.0000252;0.0024531
0.0000253;0.0024484
0.0000248;0.0024291
0.0000252;0.0024546
0.0000245;0.0024229
0.0000250;0.0024394
0.0000256;0.0024731
0.0000247;0.0024309
0.0000250;0.0024408
0.0000256;0.0024811
0.0000248;0.0024366
0.0000248;0.0024365
0.0000253;0.0024589
0.0000249;0.0024379
0.0000253;0.0024422
0.0000246;0.0024239
0.0000249;0.0024371
0.0000248;0.0024320
0.0000249;0.0024342
0.0000253;0.0024592
0.0000246;0.0024304
0.0000248;0.0024308
0.0000249;0.0024377
0.0000244;0.0024213
0.0000243;0.0024117
0.0000251;0.0024509
0.0000246;0.0024345
0.0000246;0.0024345
0.0000240;0.0024032
0.0000248;0.0024436
0.0000247;0.0024273
0.0000244;0.0024225
0.0000244;0.0024261
0.0000246;0.0024323
0.0000244;0.0024109
0.0000249;0.0024518
0.0000249;0.0024457
0.0000247;0.0024309
0.0000242;0.0024173
0.0000243;0.0024176
0.0000241;0.0024248
0.0000239;0.0023915
0.0000244;0.0024216
0.0000244;0.0024367
0.0000237;0.0023882
0.0000244;0.0024269
0.0000241;0.0024157
0.0000243;0.0024184
0.0000238;0.0024025
0.0000240;0.0023986
0.0000240;0.0024003
0.0000239;0.0023998
0.0000248;0.0024500
0.0000245;0.0024254
0.0000245;0.0024266
0.0000236;0.0023981
0.0000239;0.0023931
0.0000241;0.0024044
0.0000240;0.0024098
0.0000245;0.0024381
0.0000245;0.0024335
0.0000243;0.0024176
0.0000239;0.0024181
0.0000239;0.0024083
0.0000240;0.0024222
0.0000239;0.0024040
0.0000235;0.0023919
0.0000236;0.0024038
0.0000245;0.0024338
0.0000240;0.0024181
0.0000243;0.0024207
0.0000238;0.0024112
0.0000236;0.0023871
0.0000238;0.0024049
0.0000240;0.0024155
0.0000240;0.0024201
0.0000243;0.0024371
0.0000238;0.0024116
0.0000229;0.0023703
0.0000240;0.0024137
0.0000237;0.0023961
0.0000236;0.0023981
0.0000236;0.0024064
0.0000240;0.0024163
0.0000233;0.0023824
0.0000237;0.0024072
0.0000240;0.0024084
0.0000233;0.0023886
0.0000234;0.0023952
0.0000233;0.0023889
0.0000232;0.0023839
0.0000228;0.0023595
0.0000234;0.0023945
0.0000238;0.0024098
0.0000237;0.0024097
0.0000239;0.0024272
0.0000234;0.0023885
0.0000232;0.0023971
0.0000236;0.0024043
0.0000229;0.0023764
0.0000232;0.0023886
0.0000234;0.0023965
0.0000234;0.0023871
0.0000233;0.0023981
0.0000231;0.0023798
0.0000228;0.0023685
0.0000236;0.0024021
0.0000233;0.0023958
0.0000232;0.0023809
0.0000233;0.0023952
0.0000228;0.0023699
0.0000237;0.0024105
0.0000228;0.0023610
0.0000230;0.0023784
0.0000230;0.0023841
0.0000234;0.0024046
0.0000231;0.0023793
0.0000230;0.0023801
0.0000230;0.0023844
0.0000228;0.0023626
0.0000231;0.0023817
0.0000226;0.0023573
0.0000232;0.0023896
0.0000238;0.0024249
0.0000233;0.0023908
0.0000229;0.0023809
0.0000226;0.0023577
0.0000223;0.0023551
0.0000232;0.0023917
0.0000230;0.0023803
0.0000227;0.0023722
0.0000228;0.0023739
0.0000224;0.0023537
0.0000234;0.0023981
0.0000225;0.0023615
0.0000236;0.0024103
0.0000230;0.0023697
0.0000234;0.0024077
0.0000226;0.0023647
0.0000228;0.0023766
0.0000228;0.0023680
0.0000225;0.0023603
0.0000232;0.0023886
0.0000225;0.0023710
0.0000226;0.0023700
0.0000221;0.0023489
0.0000229;0.0023786
0.0000227;0.0023682
0.0000231;0.0023871
0.0000225;0.0023667
0.0000227;0.0023601
0.0000223;0.0023580
0.0000224;0.0023726
0.0000226;0.0023718
0.0000228;0.0023880
0.0000227;0.0023899
0.0000223;0.0023565
0.0000226;0.0023717
0.0000224;0.0023574
0.0000226;0.0023612
0.0000221;0.0023492
0.0000223;0.0023579
0.0000224;0.0023654
0.0000223;0.0023689
0.0000227;0.0023726
0.0000225;0.0023742
0.0000225;0.0023639
0.0000224;0.0023680
0.0000226;0.0023739
0.0000227;0.0023697
0.0000226;0.0023670
0.0000221;0.0023449
0.0000223;0.0023635
0.0000226;0.0023630
0.0000223;0.0023562
0.0000221;0.0023444
0.0000222;0.0023568
0.0000220;0.0023473
0.0000224;0.0023609
0.0000219;0.0023468
0.0000225;0.0023759
0.0000218;0.0023270
0.0000226;0.0023792
0.0000222;0.0023552
0.0000224;0.0023730
0.0000218;0.0023240
0.0000221;0.0023651
0.0000221;0.0023591
0.0000217;0.0023314
0.0000222;0.0023655
0.0000222;0.0023687
0.0000224;0.0023739
0.0000223;0.0023608
0.0000223;0.0023659
0.0000220;0.0023494
0.0000225;0.0023865
0.0000211;0.0023129
0.0000226;0.0023836
0.0000220;0.0023554
0.0000215;0.0023296
0.0000222;0.0023648
0.0000219;0.0023463
0.0000226;0.0023889
0.0000215;0.0023216
0.0000217;0.0023490
0.0000222;0.0023641
0.0000221;0.0023699
0.0000219;0.0023563
0.0000215;0.0023198
0.0000216;0.0023337
0.0000220;0.0023595
0.0000217;0.0023350
0.0000217;0.0023366
0.0000217;0.0023477
0.0000222;0.0023662
0.0000213;0.0023218
0.0000219;0.0023536
0.0000216;0.0023431
0.0000220;0.0023602
0.0000219;0.0023479
0.0000225;0.0023676
0.0000218;0.0023505
0.0000219;0.0023624
0.0000212;0.0023181
0.0000216;0.0023360
0.0000218;0.0023524
0.0000211;0.0023137
0.0000216;0.0023376
0.0000214;0.0023444
0.0000220;0.0023585
0.0000215;0.0023404
0.0000217;0.0023433
0.0000224;0.0023826
0.0000214;0.0023245
0.0000218;0.0023496
0.0000212;0.0023225
0.0000212;0.0023214
0.0000216;0.0023464
0.0000216;0.0023404
0.0000216;0.0023375
0.0000214;0.0023274
0.0000212;0.0023288
0.0000216;0.0023372
0.0000213;0.0023254
0.0000211;0.0023249
0.0000215;0.0023447
0.0000213;0.0023159
0.0000210;0.0023079
0.0000219;0.0023498
0.0000212;0.0023153
0.0000211;0.0023222
0.0000216;0.0023408
0.0000213;0.0023289
0.0000211;0.0023234
0.0000214;0.0023240
0.0000211;0.0023150
0.0000218;0.0023550
0.0000214;0.0023285
0.0000213;0.0023306
0.0000209;0.0023087
0.0000212;0.0023127
0.0000212;0.0023223
0.0000210;0.0023210
0.0000211;0.0023220
0.0000215;0.0023404
0.0000215;0.0023420
0.0000211;0.0023218
0.0000210;0.0023198
0.0000210;0.0023196
0.0000212;0.0023278
0.0000211;0.0023193
0.0000212;0.0023422
0.0000207;0.0023017
0.0000212;0.0023279
0.0000209;0.0023197
0.0000212;0.0023243
0.0000211;0.0023390
0.0000212;0.0023375
0.0000214;0.0023323
0.0000210;0.0023164
0.0000213;0.0023312
0.0000212;0.0023176
0.0000215;0.0023488
0.0000209;0.0023151
0.0000213;0.0023312
0.0000209;0.0023068
0.0000212;0.0023178
0.0000207;0.0023093
0.0000209;0.0023142
0.0000213;0.0023400
0.0000208;0.0023085
0.0000215;0.0023365
0.0000209;0.0023217
0.0000205;0.0022918
0.0000212;0.0023402
0.0000209;0.0023276
0.0000210;0.0023148
0.0000209;0.0023238
0.0000208;0.0023113
0.0000211;0.0023220
0.0000208;0.0023076
0.0000203;0.0022873
0.0000206;0.0023071
0.0000205;0.0023025
0.0000207;0.0023031
0.0000207;0.0023172
0.0000213;0.0023390
0.0000207;0.0023067
0.0000213;0.0023333
0.0000204;0.0022891
0.0000205;0.0023060
0.0000214;0.0023484
0.0000203;0.0022841
0.0000208;0.0023149
0.0000211;0.0023265
0.0000217;0.0023504
0.0000204;0.0022914
0.0000207;0.0023021
0.0000204;0.0022888
0.0000207;0.0023013
0.0000208;0.0023196
0.0000206;0.0022948
0.0000207;0.0023084
0.0000203;0.0022937
0.0000207;0.0023099
0.0000207;0.0023066
0.0000205;0.0022945
0.0000206;0.0023129
0.0000209;0.0023217
0.0000207;0.0022987
0.0000206;0.0022999
0.0000206;0.0023069
0.0000207;0.0023161
0.0000205;0.0022882
0.0000207;0.0023167
0.0000204;0.0023018
0.0000208;0.0023115
0.0000205;0.0023031
0.0000205;0.0022946
0.0000205;0.0022975
0.0000207;0.0023041
0.0000200;0.0022756
0.0000209;0.0023219
0.0000205;0.0023039
0.0000205;0.0022961
0.0000206;0.0023073
0.0000202;0.0022897
0.0000206;0.0023062
0.0000201;0.0022764
0.0000205;0.0022988
0.0000207;0.0023149
0.0000199;0.0022748
0.0000203;0.0022917
0.0000203;0.0023042
0.0000198;0.0022806
0.0000207;0.0023161
0.0000202;0.0022953
0.0000207;0.0023174
0.0000195;0.0022603
0.0000206;0.0023163
0.0000209;0.0023264
0.0000204;0.0023030
0.0000199;0.0022729
0.0000197;0.0022683
0.0000204;0.0023050
0.0000203;0.0022833
0.0000202;0.0022751
0.0000204;0.0023024
0.0000204;0.0023074
0.0000206;0.0023045
0.0000201;0.0022828
0.0000204;0.0022920
0.0000201;0.0022892
0.0000207;0.0023251
0.0000204;0.0022948
0.0000198;0.0022760
0.0000207;0.0023057
0.0000200;0.0022755
0.0000196;0.0022669
0.0000202;0.0023044
0.0000204;0.0023098
0.0000198;0.0022600
0.0000199;0.0022764
0.0000206;0.0023192
0.0000204;0.0022912
0.0000202;0.0022882
0.0000204;0.0022976
0.0000200;0.0022884
0.0000195;0.0022498
0.0000205;0.0023071
0.0000201;0.0022802
0.0000197;0.0022781
0.0000206;0.0023096
0.0000205;0.0023059
0.0000201;0.0022834
0.0000202;0.0022856
0.0000198;0.0022759
0.0000200;0.0022829
0.0000199;0.0022804
0.0000200;0.0022775
0.0000200;0.0022793
0.0000203;0.0022923
0.0000197;0.0022693
0.0000197;0.0022636
0.0000201;0.0022993
0.0000200;0.0022871
0.0000198;0.0022709
0.0000199;0.0022770
0.0000198;0.0022604
0.0000200;0.0022834
0.0000209;0.0023182
0.0000200;0.0022777
0.0000202;0.0022972
0.0000198;0.0022621
0.0000198;0.0022698
0.0000197;0.0022810
0.0000202;0.0022952
0.0000200;0.0022793
0.0000198;0.0022754
0.0000198;0.0022725
0.0000199;0.0022804
0.0000200;0.0022835
0.0000194;0.0022531
0.0000198;0.0022745
0.0000204;0.0023048
0.0000197;0.0022708
0.0000195;0.0022634
0.0000202;0.0022880
0.0000200;0.0022814
0.0000198;0.0022770
0.0000198;0.0022740
0.0000195;0.0022556
0.0000198;0.0022792
0.0000194;0.0022601
0.0000195;0.0022590
0.0000199;0.0022808
0.0000199;0.0022802
0.0000201;0.0022844
0.0000198;0.0022806
0.0000200;0.0022738
0.0000194;0.0022595
0.0000197;0.0022758
0.0000199;0.0022690
0.0000193;0.0022556
0.0000203;0.0023002
0.0000194;0.0022533
0.0000198;0.0022714
0.0000193;0.0022415
0.0000201;0.0022956
0.0000194;0.0022586
0.0000200;0.0022931
0.0000192;0.0022484
0.0000196;0.0022636
0.0000197;0.0022743
0.0000197;0.0022694
0.0000197;0.0022839
0.0000196;0.0022624
0.0000194;0.0022585
0.0000197;0.0022737
0.0000195;0.0022763
0.0000191;0.0022476
0.0000198;0.0022818
0.0000195;0.0022545
0.0000195;0.0022578
0.0000195;0.0022682
0.0000194;0.0022545
0.0000195;0.0022742
0.0000194;0.0022616
0.0000200;0.0022883
0.0000195;0.0022641
0.0000196;0.0022608
0.0000194;0.0022568
0.0000193;0.0022526
0.0000193;0.0022554
0.0000196;0.0022663
0.0000196;0.0022678
0.0000192;0.0022530
0.0000194;0.0022661
0.0000193;0.0022532
0.0000196;0.0022638
0.0000192;0.0022541
0.0000193;0.0022516
0.0000192;0.0022559
0.0000191;0.0022432
0.0000194;0.0022641
0.0000192;0.0022522
0.0000190;0.0022454
0.0000192;0.0022562
0.0000191;0.0022429
0.0000193;0.0022589
0.0000192;0.0022469
0.0000194;0.0022618
0.0000192;0.0022398
0.0000194;0.0022670
0.0000195;0.0022731
0.0000196;0.0022668
0.0000192;0.0022571
0.0000195;0.0022620
0.0000195;0.0022798
0.0000193;0.0022524
0.0000188;0.0022413
0.0000194;0.0022599
0.0000192;0.0022573
0.0000195;0.0022726
0.0000189;0.0022360
0.0000189;0.0022371
0.0000191;0.0022600
0.0000194;0.0022595
0.0000187;0.0022341
0.0000193;0.0022541
0.0000191;0.0022440
0.0000188;0.0022382
0.0000193;0.0022550
0.0000189;0.0022469
0.0000197;0.0022818
0.0000189;0.0022363
0.0000190;0.0022429
0.0000190;0.0022430
0.0000189;0.0022456
0.0000191;0.0022480
0.0000196;0.0022746
0.0000194;0.0022669
0.0000195;0.0022809
0.0000189;0.0022402
0.0000191;0.0022492
0.0000191;0.0022621
0.0000190;0.0022444
0.0000187;0.0022279
0.0000196;0.0022720
0.0000192;0.0022621
0.0000188;0.0022439
0.0000192;0.0022555
0.0000190;0.0022359
0.0000193;0.0022680
0.0000188;0.0022411
0.0000196;0.0022797
0.0000189;0.0022473
0.0000189;0.0022333
0.0000192;0.0022560
0.0000191;0.0022578
0.0000192;0.0022529
0.0000190;0.0022488
0.0000189;0.0022524
0.0000190;0.0022495
0.0000188;0.0022432
0.0000188;0.0022316
0.0000192;0.0022542
0.0000193;0.0022618
0.0000185;0.0022292
0.0000186;0.0022322
0.0000192;0.0022596
0.0000190;0.0022443
0.0000189;0.0022472
0.0000184;0.0022219
0.0000186;0.0022232
0.0000189;0.0022508
0.0000190;0.0022417
0.0000185;0.0022384
0.0000191;0.0022509
0.0000192;0.0022532
0.0000190;0.0022474
0.0000189;0.0022420
0.0000188;0.0022296
0.0000192;0.0022626
0.0000191;0.0022520
0.0000189;0.0022458
0.0000186;0.0022370
0.0000188;0.0022361
0.0000189;0.0022631
0.0000188;0.0022387
0.0000189;0.0022438
0.0000187;0.0022345
0.0000190;0.0022518
0.0000191;0.0022546
0.0000190;0.0022463
0.0000184;0.0022258
0.0000186;0.0022282
0.0000190;0.0022550
0.0000187;0.0022323
0.0000186;0.0022216
0.0000185;0.0022310
0.0000190;0.0022485
0.0000184;0.0022170
0.0000192;0.0022586
0.0000179;0.0022028
0.0000188;0.0022579
0.0000187;0.0022333
0.0000187;0.0022440
0.0000191;0.0022675
0.0000182;0.0022087
0.0000185;0.0022430
0.0000190;0.0022418
0.0000190;0.0022585
0.0000187;0.0022418
0.0000183;0.0022236
0.0000190;0.0022519
0.0000183;0.0022201
0.0000190;0.0022513
0.0000187;0.0022414
0.0000189;0.0022498
0.0000190;0.0022448
0.0000190;0.0022640
0.0000185;0.0022283
0.0000186;0.0022361
0.0000186;0.0022316
0.0000186;0.0022380
0.0000191;0.0022578
0.0000187;0.0022455
