# MSE;MAE
0.0440345;0.1219618
0.0250359;0.0771072
0.0250298;0.0766756
0.0250271;0.0764976
0.0250227;0.0764401
0.0078339;0.0409439
0.0010848;0.0185394
0.0008310;0.0164765
0.0004837;0.0131558
0.0003331;0.0109859
0.0002911;0.0102171
0.0002691;0.0096754
0.0002622;0.0093357
0.0002300;0.0087424
0.0002058;0.0082232
0.0001860;0.0075897
0.0001960;0.0076893
0.0001814;0.0072691
0.0001576;0.0068746
0.0001538;0.0067618
0.0001517;0.0067108
0.0001504;0.0066606
0.0001316;0.0062031
0.0001255;0.0060715
0.0001244;0.0060143
0.0001553;0.0065390
0.0001153;0.0057332
0.0001210;0.0058097
0.0001117;0.0055747
0.0001146;0.0056338
0.0001149;0.0055946
0.0001058;0.0053209
0.0001027;0.0052292
0.0001166;0.0055770
0.0001030;0.0052100
0.0000955;0.0049869
0.0001028;0.0051805
0.0001003;0.0050967
0.0001056;0.0051919
0.0000892;0.0048028
0.0000973;0.0050387
0.0000962;0.0049821
0.0000917;0.0048535
0.0000875;0.0047458
0.0000882;0.0047397
0.0000804;0.0045414
0.0000968;0.0049843
0.0000941;0.0048897
0.0000827;0.0045724
0.0000850;0.0046361
0.0000866;0.0046885
0.0000806;0.0045538
0.0000863;0.0046783
0.0000787;0.0044632
0.0000795;0.0045049
0.0001010;0.0050028
0.0000806;0.0045472
0.0000822;0.0045420
0.0000719;0.0042671
0.0000948;0.0048294
0.0000798;0.0044939
0.0000765;0.0043887
0.0000701;0.0042157
0.0000728;0.0042920
0.0000761;0.0043906
0.0000770;0.0044057
0.0000789;0.0044505
0.0000740;0.0043078
0.0000749;0.0043547
0.0000671;0.0041219
0.0000766;0.0043816
0.0000784;0.0044430
0.0000699;0.0042117
0.0000665;0.0041004
0.0000698;0.0042306
0.0000701;0.0042233
0.0000725;0.0042992
0.0000692;0.0042150
0.0000644;0.0040371
0.0000728;0.0042600
0.0000680;0.0041403
0.0000671;0.0040996
0.0000647;0.0040395
0.0000711;0.0042407
0.0000608;0.0039434
0.0000697;0.0041898
0.0000649;0.0040659
0.0000627;0.0039765
0.0000720;0.0041828
0.0000611;0.0039356
0.0000583;0.0038545
0.0000650;0.0040707
0.0000623;0.0039577
0.0000585;0.0038443
0.0000672;0.0041225
0.0000655;0.0040848
0.0000641;0.0040300
0.0000567;0.0038017
0.0000600;0.0039049
0.0000595;0.0038956
0.0000725;0.0041763
0.0000571;0.0037921
0.0000575;0.0038115
0.0000777;0.0042625
0.0000583;0.0038237
0.0000534;0.0036824
0.0000574;0.0038247
0.0000610;0.0039204
0.0000703;0.0041271
0.0000536;0.0036732
0.0000532;0.0036860
0.0000534;0.0036929
0.0000532;0.0036690
0.0000539;0.0037348
0.0000564;0.0037660
0.0000608;0.0038412
0.0000545;0.0037318
0.0000720;0.0041279
0.0000610;0.0039295
0.0000506;0.0035737
0.0000610;0.0038106
0.0000574;0.0037631
0.0000533;0.0036973
0.0000508;0.0035677
0.0000525;0.0036763
0.0000545;0.0036976
0.0000563;0.0037709
0.0000552;0.0037177
0.0000535;0.0036766
0.0000553;0.0037504
0.0000513;0.0036231
0.0000546;0.0037307
0.0000568;0.0038139
0.0000503;0.0035755
0.0000534;0.0036949
0.0000541;0.0037133
0.0000526;0.0036480
0.0000547;0.0036949
0.0000494;0.0035466
0.0000506;0.0035729
0.0000502;0.0035800
0.0000526;0.0036475
0.0000499;0.0035781
0.0000527;0.0036715
0.0000563;0.0037729
0.0000540;0.0036755
0.0000514;0.0035954
0.0000472;0.0034728
0.0000489;0.0035151
0.0000531;0.0036709
0.0000489;0.0035461
0.0000504;0.0035589
0.0000509;0.0036245
0.0000524;0.0036598
0.0000496;0.0035866
0.0000487;0.0035129
0.0000510;0.0035895
0.0000437;0.0033448
0.0000480;0.0035022
0.0000528;0.0036508
0.0000475;0.0034747
0.0000462;0.0034267
0.0000469;0.0034588
0.0000495;0.0035775
0.0000512;0.0036229
0.0000491;0.0035162
0.0000526;0.0036551
0.0000476;0.0034681
0.0000447;0.0033623
0.0000671;0.0040594
0.0000479;0.0034747
0.0000423;0.0032877
0.0000463;0.0034545
0.0000498;0.0035830
0.0000493;0.0035099
0.0000469;0.0034344
0.0000470;0.0034730
0.0000431;0.0032991
0.0000413;0.0032486
0.0000483;0.0035077
0.0000408;0.0032408
0.0000456;0.0034271
0.0000460;0.0034369
0.0000455;0.0034302
0.0000447;0.0033737
0.0000479;0.0034843
0.0000444;0.0033580
0.0000452;0.0034054
0.0000445;0.0033667
0.0000455;0.0034149
0.0000450;0.0033861
0.0000456;0.0034207
0.0000420;0.0032800
0.0000433;0.0032973
0.0000425;0.0032891
0.0000437;0.0033520
0.0000429;0.0033060
0.0000422;0.0032817
0.0000472;0.0034661
0.0000424;0.0032901
0.0000428;0.0032980
0.0000417;0.0032736
0.0000441;0.0033507
0.0000452;0.0033788
0.0000466;0.0034374
0.0000445;0.0033245
0.0000443;0.0033353
0.0000393;0.0031760
0.0000430;0.0033338
0.0000422;0.0032917
0.0000501;0.0035382
0.0000408;0.0032523
0.0000372;0.0030802
0.0000388;0.0031599
0.0000429;0.0033100
0.0000415;0.0032600
0.0000427;0.0033194
0.0000445;0.0033549
0.0000397;0.0031983
0.0000395;0.0031777
0.0000397;0.0031854
0.0000398;0.0032379
0.0000447;0.0033694
0.0000410;0.0032441
0.0000384;0.0031398
0.0000406;0.0032464
0.0000415;0.0032570
0.0000421;0.0032891
0.0000369;0.0030892
0.0000399;0.0031890
0.0000398;0.0031931
0.0000401;0.0032207
0.0000391;0.0031651
0.0000387;0.0031417
0.0000414;0.0032629
0.0000378;0.0031376
0.0000379;0.0031257
0.0000398;0.0032195
0.0000384;0.0031744
0.0000368;0.0030722
0.0000401;0.0032227
0.0000434;0.0033545
0.0000386;0.0031347
0.0000408;0.0032261
0.0000401;0.0031898
0.0000393;0.0031672
0.0000379;0.0031310
0.0000462;0.0033555
0.0000356;0.0030200
0.0000360;0.0030370
0.0000402;0.0032040
0.0000367;0.0030798
0.0000370;0.0030965
0.0000384;0.0031465
0.0000418;0.0033068
0.0000366;0.0030627
0.0000379;0.0031181
0.0000390;0.0031808
0.0000387;0.0031736
0.0000405;0.0032242
0.0000364;0.0030511
0.0000356;0.0030247
0.0000346;0.0029978
0.0000376;0.0031206
0.0000379;0.0031203
0.0000366;0.0030751
0.0000376;0.0031087
0.0000401;0.0031998
0.0000359;0.0030499
0.0000373;0.0031351
0.0000344;0.0029846
0.0000363;0.0030994
0.0000392;0.0032082
0.0000368;0.0030699
0.0000383;0.0031544
0.0000363;0.0030755
0.0000348;0.0030087
0.0000340;0.0029748
0.0000344;0.0029837
0.0000355;0.0030280
0.0000371;0.0031018
0.0000353;0.0030203
0.0000336;0.0029546
0.0000381;0.0031153
0.0000358;0.0030275
0.0000339;0.0029666
0.0000352;0.0030335
