# MSE;MAE
0.0415917;0.1369382
0.0046023;0.0394866
0.0013457;0.0204573
0.0008352;0.0156917
0.0006583;0.0139297
0.0005023;0.0121118
0.0004403;0.0115760
0.0003575;0.0104474
0.0003190;0.0098428
0.0002968;0.0095093
0.0002717;0.0090677
0.0002729;0.0092025
0.0002427;0.0086276
0.0002285;0.0083559
0.0002271;0.0084101
0.0002102;0.0080484
0.0002162;0.0082752
0.0002126;0.0081562
0.0001943;0.0077534
0.0001825;0.0074408
0.0002125;0.0081643
0.0001771;0.0072664
0.0001751;0.0072238
0.0001853;0.0074564
0.0001778;0.0073165
0.0001669;0.0069610
0.0001653;0.0069003
0.0001684;0.0069853
0.0001614;0.0068180
0.0001527;0.0065980
0.0001619;0.0068515
0.0001534;0.0066269
0.0001547;0.0066709
0.0001480;0.0064698
0.0001633;0.0068362
0.0001378;0.0061456
0.0001413;0.0063406
0.0001468;0.0065305
0.0001356;0.0061832
0.0001476;0.0065220
0.0001330;0.0060965
0.0001327;0.0061510
0.0001364;0.0062577
0.0001326;0.0061602
0.0001340;0.0062502
0.0001321;0.0061317
0.0001282;0.0060604
0.0001293;0.0061590
0.0001293;0.0061547
0.0001259;0.0060517
0.0001234;0.0060288
0.0001255;0.0060722
0.0001187;0.0058620
0.0001178;0.0058456
0.0001191;0.0058954
0.0001169;0.0058581
0.0001155;0.0058024
0.0001186;0.0059677
0.0001137;0.0058050
0.0001087;0.0056209
0.0001127;0.0058452
0.0001153;0.0059171
0.0001079;0.0056836
0.0001082;0.0057105
0.0001036;0.0055168
0.0001012;0.0055136
0.0001003;0.0054466
0.0001041;0.0056076
0.0001026;0.0056117
0.0000989;0.0054653
0.0001096;0.0058027
0.0001059;0.0056862
0.0000987;0.0054917
0.0000960;0.0054204
0.0000998;0.0055242
0.0001136;0.0059875
0.0000917;0.0052589
0.0001029;0.0056459
0.0000943;0.0053746
0.0000978;0.0055317
0.0001038;0.0057044
0.0000935;0.0053793
0.0000897;0.0052248
0.0000970;0.0054564
0.0000956;0.0054960
0.0000948;0.0053916
0.0001039;0.0057347
0.0000948;0.0054117
0.0000850;0.0051134
0.0000885;0.0052191
0.0000894;0.0052626
0.0001032;0.0057771
0.0000956;0.0055130
0.0000845;0.0051230
0.0000828;0.0050785
0.0000816;0.0050203
0.0000917;0.0053785
0.0000858;0.0051807
0.0000815;0.0050357
0.0000855;0.0051581
0.0000912;0.0053832
0.0000805;0.0050143
0.0000863;0.0051983
0.0000848;0.0051721
0.0000838;0.0051437
0.0000812;0.0050723
0.0000740;0.0047959
0.0000850;0.0052108
0.0000829;0.0051378
0.0000830;0.0051436
0.0000753;0.0048456
0.0000832;0.0051610
0.0000873;0.0052831
0.0000757;0.0048565
0.0000791;0.0049739
0.0000763;0.0049322
0.0000748;0.0048664
