# MSE;MAE
0.0056564;0.0389218
0.0003959;0.0135072
0.0003443;0.0124179
0.0003267;0.0120311
0.0002623;0.0104016
0.0002224;0.0091424
0.0002071;0.0087466
0.0001872;0.0082282
0.0001777;0.0079953
0.0001734;0.0078922
0.0001667;0.0076742
0.0001642;0.0076007
0.0001631;0.0075817
0.0001599;0.0074712
0.0001536;0.0072644
0.0001533;0.0072694
0.0001482;0.0071102
0.0001454;0.0070446
0.0001413;0.0069349
0.0001379;0.0068444
0.0001333;0.0066990
0.0001333;0.0067302
0.0001288;0.0065916
0.0001281;0.0065887
0.0001248;0.0064969
0.0001245;0.0065160
0.0001210;0.0064187
0.0001203;0.0064179
0.0001194;0.0063846
0.0001174;0.0063240
0.0001141;0.0061874
0.0001138;0.0062150
0.0001122;0.0061661
0.0001123;0.0061759
0.0001105;0.0061274
0.0001099;0.0061012
0.0001090;0.0060911
0.0001092;0.0061061
0.0001053;0.0059638
0.0001062;0.0060119
0.0001057;0.0059892
0.0001042;0.0059483
0.0001049;0.0060005
0.0001040;0.0059619
0.0001026;0.0059197
0.0001030;0.0059282
0.0001015;0.0058859
0.0001021;0.0059156
0.0000997;0.0058374
0.0001000;0.0058422
0.0000990;0.0058142
0.0000987;0.0058081
0.0000978;0.0057753
0.0000971;0.0057647
0.0000988;0.0058391
0.0000967;0.0057552
0.0000952;0.0056901
0.0000963;0.0057577
0.0000961;0.0057429
0.0000954;0.0057107
0.0000950;0.0057186
0.0000937;0.0056558
0.0000937;0.0056749
0.0000935;0.0056767
0.0000939;0.0056797
0.0000913;0.0055756
0.0000932;0.0056689
0.0000923;0.0056326
0.0000901;0.0055372
0.0000909;0.0055796
0.0000912;0.0056062
0.0000912;0.0056170
0.0000901;0.0055609
0.0000901;0.0055737
0.0000896;0.0055466
0.0000884;0.0055067
0.0000886;0.0055137
0.0000876;0.0054779
0.0000875;0.0054767
0.0000872;0.0054711
0.0000881;0.0055123
0.0000866;0.0054466
0.0000859;0.0054146
0.0000862;0.0054377
0.0000861;0.0054266
0.0000865;0.0054557
0.0000858;0.0054196
0.0000848;0.0053765
0.0000858;0.0054114
0.0000840;0.0053500
0.0000847;0.0053877
0.0000851;0.0054141
0.0000850;0.0054085
0.0000845;0.0053937
0.0000825;0.0052956
0.0000821;0.0052883
0.0000838;0.0053777
0.0000828;0.0053158
0.0000823;0.0053054
0.0000822;0.0053055
0.0000823;0.0053246
0.0000824;0.0053268
0.0000817;0.0052962
0.0000811;0.0052700
0.0000816;0.0052950
0.0000813;0.0052781
0.0000810;0.0052693
0.0000812;0.0052698
0.0000808;0.0052657
0.0000797;0.0052217
0.0000807;0.0052637
0.0000808;0.0052711
0.0000802;0.0052404
0.0000797;0.0052211
0.0000802;0.0052579
0.0000794;0.0052233
0.0000792;0.0052208
0.0000799;0.0052480
0.0000792;0.0052168
0.0000787;0.0051936
0.0000779;0.0051614
0.0000791;0.0052167
0.0000783;0.0051766
0.0000769;0.0051245
0.0000784;0.0051933
0.0000782;0.0051650
0.0000776;0.0051581
0.0000783;0.0051965
0.0000783;0.0051886
0.0000777;0.0051808
0.0000771;0.0051428
0.0000769;0.0051384
0.0000782;0.0051899
0.0000765;0.0051260
0.0000761;0.0051143
0.0000770;0.0051547
0.0000759;0.0050910
0.0000761;0.0051110
0.0000765;0.0051204
0.0000754;0.0050733
0.0000757;0.0051019
0.0000756;0.0050960
0.0000757;0.0051026
0.0000758;0.0050988
0.0000744;0.0050516
0.0000754;0.0050980
0.0000753;0.0050800
0.0000748;0.0050682
0.0000746;0.0050563
0.0000735;0.0050030
0.0000755;0.0051159
0.0000740;0.0050327
0.0000750;0.0050828
0.0000739;0.0050208
0.0000739;0.0050368
0.0000742;0.0050370
0.0000737;0.0050447
0.0000735;0.0050251
0.0000741;0.0050583
0.0000733;0.0050162
0.0000732;0.0050127
0.0000732;0.0050165
0.0000739;0.0050510
0.0000727;0.0049878
0.0000735;0.0050392
0.0000726;0.0049814
0.0000732;0.0050151
0.0000726;0.0050002
0.0000730;0.0050110
0.0000730;0.0050042
0.0000721;0.0049770
0.0000721;0.0049712
0.0000719;0.0049653
0.0000726;0.0050090
0.0000712;0.0049394
0.0000720;0.0049762
0.0000716;0.0049522
0.0000719;0.0049601
0.0000721;0.0049836
0.0000720;0.0049832
0.0000716;0.0049582
0.0000714;0.0049513
0.0000724;0.0050050
0.0000707;0.0049167
0.0000711;0.0049440
0.0000711;0.0049625
0.0000706;0.0049078
0.0000721;0.0049906
0.0000712;0.0049425
0.0000700;0.0048863
0.0000713;0.0049633
0.0000708;0.0049333
0.0000711;0.0049562
0.0000711;0.0049609
0.0000707;0.0049265
0.0000701;0.0049185
0.0000704;0.0049387
0.0000707;0.0049445
0.0000696;0.0048813
0.0000704;0.0049249
0.0000698;0.0049011
0.0000700;0.0049000
0.0000693;0.0048638
0.0000698;0.0049081
0.0000693;0.0048945
0.0000698;0.0049188
0.0000697;0.0049034
